time_s,time_h,soc_true,soc_predicted,soc_estimated,soc_error,voltage_predicted_v,voltage_measured_v,innovation_v,kalman_gain,covariance
11520.0,3.2,0.8705785608198632,0.8665754450773253,0.8654961920327383,-0.005082368787124869,29.4663017803093,29.43169381244705,-0.03460796786225018,0.031185103063050924,7.016648189186458e-06
11580.0,3.216666666666667,0.874388820651759,0.8693289788707322,0.8697387387253019,-0.004650081926457106,29.47731591548293,29.49045551786748,0.013139602384551807,0.031185103063050924,7.016648189186458e-06
11640.0,3.2333333333333334,0.8782692439030929,0.873635841990463,0.8738718982464085,-0.0043973456566843705,29.494543367961853,29.502112887788943,0.007569519827089977,0.031185103063050924,7.016648189186458e-06
11700.0,3.25,0.8822214530886305,0.8778354353279019,0.8785134556142795,-0.0037079974743510213,29.511341741311607,29.53308354171569,0.021741800404083023,0.031185103063050924,7.016648189186458e-06
11760.0,3.2666666666666666,0.8862443180685373,0.8825295066748224,0.881508079057066,-0.004736239011471355,29.53011802669929,29.497364323250203,-0.03275370344908879,0.031185103063050924,7.016648189186458e-06
11820.0,3.283333333333333,0.8903339615543069,0.8856312435170555,0.8871803416740749,-0.003153619880231995,29.542524974068222,29.59219927380959,0.049674299741369055,0.031185103063050924,7.016648189186458e-06
11880.0,3.3,0.8944838830176873,0.8913543453245041,0.8902282744927685,-0.004255608524918797,29.565417381298015,29.529308126521503,-0.0361092547765125,0.031185103063050924,7.016648189186458e-06
11940.0,3.316666666666667,0.8986851958090938,0.8944214900925976,0.8942707883016482,-0.004414407507445595,29.577685960370392,29.572853467412305,-0.004832492958087187,0.031185103063050924,7.016648189186458e-06
12000.0,3.333333333333333,0.9029269673512056,0.8985006916743195,0.9001125185907372,-0.0028144487604684354,29.59400276669728,29.645688564020407,0.0516857973231275,0.031185103063050924,7.016648189186458e-06
12060.0,3.35,0.9071966477744575,0.9043767289441441,0.9043694206388385,-0.0028272271356190037,29.617506915776577,29.6172725633266,-0.00023435244997571658,0.031185103063050924,7.016648189186458e-06
12120.0,3.3666666666666667,0.9114805685005544,0.908641357449578,0.9073330564618765,-0.004147512038677914,29.63456542979831,29.592612674822437,-0.04195275497587403,0.031185103063050924,7.016648189186458e-06
12180.0,3.3833333333333333,0.9157644892266512,0.9116529616560645,0.9132249303188146,-0.0025395589078366365,29.646611846624257,29.697019525559032,0.050407678934774935,0.031185103063050924,7.016648189186458e-06
12240.0,3.4,0.9200341696499033,0.9174907866002645,0.9177921094003427,-0.002242060249560529,29.66996314640106,29.67962554191949,0.009662395518429179,0.031185103063050924,7.016648189186458e-06
12300.0,3.4166666666666665,0.9242759411920151,0.9220680581505772,0.9228140991284427,-0.0014618420635723606,29.68827223260231,29.712195224819364,0.02392299221705585,0.031185103063050924,7.016648189186458e-06
12360.0,3.433333333333333,0.9284772539834212,0.927019182993044,0.9265516598923957,-0.0019255940910254399,29.708076731972177,29.69308485909932,-0.014991872872858636,0.031185103063050924,7.016648189186458e-06
12420.0,3.45,0.932627175446802,0.9306842515240826,0.9292802116286836,-0.003346963818118387,29.72273700609633,29.677714230556344,-0.045022775539987236,0.031185103063050924,7.016648189186458e-06
12480.0,3.466666666666667,0.9367168189325714,0.9333640114606037,0.9331308987093914,-0.00358592022318005,29.733456045842416,29.725980914182887,-0.007475131659528955,0.031185103063050924,7.016648189186458e-06
12540.0,3.4833333333333334,0.9407396839124782,0.9371586115804631,0.9380263342518986,-0.002713349660579567,29.74863444632185,29.77645935585257,0.027824909530718145,0.031185103063050924,7.016648189186458e-06
12600.0,3.5,0.9446918930980158,0.9419816030222908,0.9413603601081603,-0.003331532989855557,29.767926412089164,29.748005268558725,-0.019921143530439167,0.031185103063050924,7.016648189186458e-06
12660.0,3.5166666666666666,0.9485723163493496,0.945251314370216,0.9464823683277966,-0.0020899480215529342,29.781005257480864,29.820480963400183,0.039475705919318926,0.031185103063050924,7.016648189186458e-06
12720.0,3.533333333333333,0.9523825761812457,0.9503249143071665,0.9528031583975178,0.0004205822162721695,29.801299657228665,29.880768501225774,0.07946884399710896,0.031185103063050924,7.016648189186458e-06
12780.0,3.55,0.9561269348391732,0.9565607330150069,0.9582868918116333,0.0021599569724600753,29.826242932060026,29.88159496322492,0.055352031164893845,0.031185103063050924,7.016648189186458e-06
12840.0,3.566666666666667,0.9598120680855825,0.9619850942915377,0.9616081550511457,0.001796086965563215,29.84794037716615,29.835853220050463,-0.012087157115686864,0.031185103063050924,7.016648189186458e-06
12900.0,3.583333333333333,0.963446735777527,0.9652465375409468,0.9637144199156062,0.000267684138079205,29.860986150163786,29.81185635821656,-0.049129791947226664,0.031185103063050924,7.016648189186458e-06
12960.0,3.6,0.9670413638164461,0.9673103951508054,0.9673119410472818,0.000270577230835678,29.869241580603223,29.869291152235974,4.957163275065568e-05,0.031185103063050924,7.016648189186458e-06
13020.0,3.6166666666666663,0.970607555912411,0.9708883882323901,0.9706760178481165,6.846193570553272e-05,29.88355355292956,29.876743558303463,-0.006809994626095772,0.031185103063050924,7.016648189186458e-06
13080.0,3.633333333333333,0.9741575566597735,0.9742309540894072,0.9734970705245111,-0.0006604861352624836,29.896923816357628,29.873390670951235,-0.023533145406393174,0.031185103063050924,7.016648189186458e-06
13140.0,3.65,0.97770368953551,0.9770265223648973,0.976581807397006,-0.00112188213850406,29.90810608945959,29.89384559569139,-0.014260493768201599,0.031185103063050924,7.016648189186458e-06
13200.0,3.6666666666666665,0.9812577945132505,0.9801415527133818,0.9795533015456926,-0.0017044929675578135,29.920566210853526,29.901703000220557,-0.018863210632968475,0.031185103063050924,7.016648189186458e-06
13260.0,3.683333333333333,0.984830689987881,0.9831423057460401,0.9859814164292635,0.001150726441382477,29.93256922298416,30.02360982905441,0.09104060607025133,0.031185103063050924,7.016648189186458e-06
13320.0,3.7,0.9884316826275963,0.9895981680144134,0.9896497501951901,0.0012180675675937946,29.958392672057652,29.960046736842123,0.0016540647844713874,0.031185103063050924,7.016648189186458e-06
13380.0,3.716666666666667,0.992068146659676,0.9932757722448462,0.9942598496194023,0.0021917029597262605,29.973103088979386,30.0046590973904,0.03155600841101602,0.031185103063050924,7.016648189186458e-06
13440.0,3.733333333333333,0.995745191045257,0.9979605716584554,0.9974028429301846,0.0016576518849275024,29.991842286633823,29.973957826635623,-0.017884459998199986,0.031185103063050924,7.016648189186458e-06
13500.0,3.75,0.9994654291404952,1.0,1.0,0.0005345708595048126,30.0,30.011135354711072,0.01113535471107241,0.031185103063050924,7.016648189186458e-06
13560.0,3.7666666666666666,1.0,1.0,1.0,0.0,30.0,30.028822029227836,0.028822029227836055,0.031185103063050924,7.016648189186458e-06
13620.0,3.783333333333333,1.0,1.0,1.0,0.0,30.0,30.02797916528973,0.02797916528972877,0.031185103063050924,7.016648189186458e-06
13680.0,3.8,1.0,1.0,1.0,0.0,30.0,30.020213831810032,0.020213831810032445,0.031185103063050924,7.016648189186458e-06
13740.0,3.816666666666667,1.0,1.0,1.0,0.0,30.0,30.0124384885508,0.01243848855079932,0.031185103063050924,7.016648189186458e-06
13800.0,3.8333333333333335,1.0,1.0,1.0,0.0,30.0,30.000329565405824,0.0003295654058241837,0.031185103063050924,7.016648189186458e-06
13860.0,3.85,1.0,1.0,1.0,0.0,30.0,30.01984134569675,0.01984134569675078,0.031185103063050924,7.016648189186458e-06
13920.0,3.8666666666666663,1.0,1.0,1.0,0.0,30.0,30.031312301931614,0.03131230193161372,0.031185103063050924,7.016648189186458e-06
13980.0,3.883333333333333,1.0,1.0,1.0,0.0,30.0,30.004716985303087,0.004716985303087284,0.031185103063050924,7.016648189186458e-06
14040.0,3.9,1.0,1.0,0.9988826076816597,-0.0011173923183402934,30.0,29.964169035578266,-0.03583096442173428,0.031185103063050924,7.016648189186458e-06
14100.0,3.9166666666666665,1.0,1.0,1.0,0.0,30.0,30.042663190497706,0.04266319049770573,0.031185103063050924,7.016648189186458e-06
14160.0,3.933333333333333,0.9950128407218682,0.9949964121233938,0.995506334123909,0.0004934934020407455,29.979985648493575,29.9963371096218,0.016351461128223832,0.031185103063050924,7.016648189186458e-06
14220.0,3.95,0.9899794434755268,0.9904766746709905,0.9908384729448365,0.0008590294693097134,29.96190669868396,29.973508336591472,0.011601637907510565,0.031185103063050924,7.016648189186458e-06
14280.0,3.966666666666667,0.9848921627145372,0.9857566778380505,0.9845627430949337,-0.0003294196196034216,29.943026711352204,29.90474129216655,-0.0382854191856552,0.031185103063050924,7.016648189186458e-06
14340.0,3.983333333333333,0.9797457078606141,0.9794154898875664,0.9767275234677294,-0.003018184392884704,29.917661959550266,29.831468035021544,-0.08619392452872177,0.031185103063050924,7.016648189186458e-06
14400.0,4.0,0.9745373745272806,0.9715394969406509,0.9728741782727403,-0.0016631962545403667,29.886157987762605,29.928956670498746,0.04279868273614085,0.031185103063050924,7.016648189186458e-06
14460.0,4.016666666666667,0.9692671627145372,0.9676230375234127,0.9685133514795589,-0.0007538112349783077,29.87049215009365,29.899041485151034,0.02854933505738444,0.031185103063050924,7.016648189186458e-06
14520.0,4.033333333333333,0.9639377768088601,0.963199204372068,0.9622042828758476,-0.0017334939330124755,29.852796817488272,29.82089307504404,-0.03190374244423211,0.031185103063050924,7.016648189186458e-06
14580.0,4.05,0.9585545073885348,0.9568407724006331,0.9553678767207203,-0.0031866306678144385,29.82736308960253,29.7801323436616,-0.047230745940932906,0.031185103063050924,7.016648189186458e-06
14640.0,4.066666666666666,0.9531249999999996,0.9499390787516154,0.9497246746498847,-0.003400325350114808,29.799756315006462,29.79288110599089,-0.006875209015571926,0.031185103063050924,7.016648189186458e-06
14700.0,4.083333333333333,0.947658921010778,0.9442657216308218,0.9440897782532813,-0.003569142757496646,29.777062886523286,29.77142098188745,-0.005641904635837136,0.031185103063050924,7.016648189186458e-06
14760.0,4.1,0.9421675351428332,0.9385971209187802,0.9397877050915804,-0.0023798300512528625,29.754388483675122,29.79256646148693,0.03817797781180943,0.031185103063050924,7.016648189186458e-06
14820.0,4.116666666666666,0.936663213150164,0.9342612556732957,0.9347641474141384,-0.001899065736025607,29.73704502269318,29.753171047347514,0.01612602465433355,0.031185103063050924,7.016648189186458e-06
