time_s,time_min,in_sunlight,battery_temp_c,electronics_temp_c,battery_heat_w,electronics_heat_w
19440.0,324.0,1,25.29705564182532,26.131356960406357,6.937044293524942,16.548943483704846
19500.0,325.0,1,25.299986858154647,26.135574053915537,6.814065054083594,16.633974596215563
19560.0,326.0,0,25.298843647672005,26.12400317183326,10.99701319988554,16.756855174522606
19620.0,327.0,0,25.29837370733431,26.11283557595401,11.196936464501514,16.91221474770753
19680.0,328.0,0,25.29868543122016,26.102119418060227,11.43058983895654,17.09326335692419
19740.0,329.0,0,25.299857812185643,26.09188663933411,11.689348065841001,17.292088309182244
19800.0,330.0,0,25.301936008782402,26.082151546219436,11.963203040961437,17.500000000000007
19860.0,331.0,0,25.3049280500791,26.072910157231316,12.241097204816972,17.70791169081775
19920.0,332.0,0,25.308803035609245,26.064140349259617,12.511366149186285,17.906736643075796
19980.0,333.0,0,25.313491144652517,26.055802796970124,12.762278177078597,18.08778525229247
20040.0,334.0,0,25.31888567230941,26.047842664245316,12.982642357441998,18.24314482547739
20100.0,335.0,0,25.324847166489032,26.04019197373892,13.162442464044178,18.36602540378444
20160.0,336.0,0,25.331209565541023,26.0327725509816,13.293444615277142,18.451056516295154
20220.0,337.0,0,25.337788052530918,26.025499414364486,13.369723314942323,18.494521895368276
20280.0,338.0,0,25.344388173609428,26.018284462840306,13.388054818108483,18.494521895368276
20340.0,339.0,0,25.350815638007653,26.011040300170173,13.348138031964808,18.451056516295154
20400.0,340.0,0,25.35688614447511,26.00368402857638,13.252620088650424,18.36602540378444
20460.0,341.0,0,25.362434574103084,25.996140845998724,13.106923948447703,18.243144825477398
20520.0,342.0,0,25.367322953356013,25.98834728973532,12.918896009264559,18.08778525229248
20580.0,343.0,0,25.371446714753986,25.980253984703587,12.698309735433073,17.90673664307581
20640.0,344.0,0,25.3747389485045,25.971827776207594,12.456274211711921,17.707911690817767
20700.0,345.0,0,25.377172523315323,25.963053153997933,12.204602550555364,17.500000000000007
20760.0,346.0,0,25.378760133597957,25.953932905384313,11.955193626758282,17.292088309182244
20820.0,347.0,0,25.379552480432945,25.944487968855086,11.719472290972417,17.093263356924204
20880.0,348.0,0,25.37963489796892,25.93475649459966,11.507919725571414,16.91221474770753
20940.0,349.0,0,25.379122786733205,25.92479215299191,11.329709445629337,16.75685517452261
21000.0,350.0,0,25.378156211529028,25.914661764960403,11.192448454866096,16.633974596215563
21060.0,351.0,0,25.37689397402959,25.90444235780813,11.10200993092041,16.548943483704853
21120.0,352.0,0,25.375507395545096,25.894217775154928,11.062435607905062,16.50547810463173
21180.0,353.0,0,25.374173963997517,25.88407498916295,11.075883847707596,16.505478104631727
21240.0,354.0,0,25.373070930872966,25.874100276217057,11.142603197830645,16.548943483704846
21300.0,355.0,0,25.37236890480828,25.86437542319975,11.260919856165359,16.633974596215563
21360.0,356.0,0,25.372225487522137,25.854974130163196,11.427238842812121,16.756855174522602
21420.0,357.0,0,25.37277903542199,25.845958766617304,11.636070247494848,16.91221474770752
21480.0,358.0,0,25.374142698114653,25.837377623198215,11.880101071558753,17.093263356924194
21540.0,359.0,0,25.376398967748067,25.829262778830994,12.15033774663011,17.292088309182237
21600.0,360.0,1,25.378876098680802,25.837628676600346,6.820657421767644,17.499999999999996
