time_s,time_min,time_h,in_sunlight,solar_power_w,load_power_w,battery_power_w,battery_soc_true,battery_soc_measured,battery_voltage_true,battery_voltage_measured,battery_current_true,battery_current_measured,battery_temp_true,battery_temp_measured,electronics_temp_true,electronics_temp_measured,battery_heat_w,electronics_heat_w,wheel_target_speed_rpm,wheel_speed_true,wheel_speed_measured,wheel_torque_nm,wheel_current_true,wheel_current_measured,wheel_temp_true,wheel_temp_measured,fault_label
20340.0,339.0,5.65,0,0.0,369.0211303259031,369.0211303259031,92.56675052895498,92.55179674464203,29.702670021158198,29.668463815458665,12.42383698378082,12.419594903656058,25.350815638007653,25.357571186415736,26.011040300170173,26.022533691328274,13.348138031964808,18.451056516295154,3475.5282581475767,3476.4017310508193,3477.211327887245,0.0007054113485506565,0.1676352837137664,0.17283212893835917,22.45902948581203,22.3721467215693,nominal
20400.0,340.0,5.666666666666667,0,0.0,367.32050807568874,367.32050807568874,92.02014263003282,92.0552827212658,29.680805705201312,29.71950359615986,12.375691944619916,12.3236535997118,25.35688614447511,25.374850812553113,26.00368402857638,25.945146178379076,13.252620088650424,18.366025403784437,3433.012701892219,3454.7072164715196,3452.853664549154,0.00016013481240035557,0.15400337031000888,0.14947933279393677,22.45777577562494,22.4442117183689,nominal
20460.0,341.0,5.683333333333334,0,0.0,364.86289650954785,364.86289650954785,91.47719189117932,91.8454430140647,29.65908767564717,29.621154764811855,12.30189210469659,12.266803804622224,25.362434574103084,25.232241117086733,25.996140845998724,26.168882674661536,13.106923948447703,18.243144825477394,3371.572412738696,3413.1398146051074,3410.828116077501,-0.000364679848664743,0.15911699621661857,0.15898880091488019,22.45650992862381,22.42428729333531,nominal
20520.0,342.0,5.7,0,0.0,361.7557050458496,361.7557050458496,90.9388649491468,90.74998037346619,29.637554597965874,29.63050007856744,12.20599033736333,12.279737645535427,25.367322953356013,25.506530045453438,25.98834728973532,25.90305350795609,12.918896009264559,18.08778525229248,3293.8926261462407,3353.5162203756745,3356.7540908909828,-0.0008460957156158409,0.17115239289039602,0.16699477902706414,22.45523253721194,22.313123126104244,nominal
20580.0,343.0,5.716666666666667,0,0.0,358.13473286151617,358.13473286151617,90.40592635857907,90.609828542112,29.616237054343163,29.65103983974247,12.09251304290855,12.123894610439987,25.371446714753986,25.324460189832028,25.980253984703587,25.96357641130339,12.698309735433073,17.90673664307581,3203.368321537904,3278.4422709567893,3282.19109872508,-0.0012630726049777494,0.18157681512444374,0.18353429531118426,22.453923515837335,22.422432518133572,nominal
20640.0,344.0,5.733333333333333,0,0.0,354.15823381635533,354.15823381635533,89.87890517730473,89.5550908132811,29.595156207092188,29.598572462916447,11.966763457443243,11.999133746620327,25.3747389485045,25.254980119601086,25.971827776207594,26.03570371437519,12.456274211711916,17.707911690817767,3103.9558454088833,3191.1990581828363,3192.856766658505,-0.001597386625808114,0.18993466564520284,0.1936854069613645,22.45256472271362,22.522322762691143,nominal
20700.0,345.0,5.75,0,0.0,350.0000000000001,350.0000000000001,89.3580718439714,89.21917879558633,29.574322873758856,29.525814091753908,11.834590482223797,11.818584896453311,25.377172523315323,25.466085255068023,25.963053153997933,25.908852763645335,12.204602550555366,17.500000000000007,3000.000000000003,3095.59952909142,3092.129312472132,-0.0018344266511799916,0.19586066627949977,0.18675391456987658,22.45114071668805,22.591352521052126,nominal
20760.0,346.0,5.766666666666667,0,0.0,345.8417661836449,345.8417661836449,88.84342635857907,89.00856908686413,29.553737054343163,29.576833933781405,11.702133153168209,11.731164914771593,25.378760133597957,25.436430969752298,25.953932905384313,25.92950001986636,11.955193626758282,17.292088309182244,2896.044154591123,2995.8218418412716,2995.0030213206605,-0.0019638328945404127,0.1990958223635103,0.19695800054054968,22.44963940322605,22.66041866357925,nominal
20820.0,347.0,5.783333333333333,0,0.0,341.86526713848406,341.86526713848406,88.33469828248013,88.44588068874002,29.533387931299206,29.51947391805866,11.575551979804473,11.58951688302946,25.379552480432945,25.278465588647315,25.944487968855086,26.09493864071401,11.719472290972421,17.093263356924204,2796.6316784621017,2896.226760151687,2892.9214146726513,-0.0019799496820944724,0.1994987420523618,0.20200416921547412,22.448052545536317,22.533330755915767,nominal
20880.0,348.0,5.8,0,0.0,338.2442949541506,338.2442949541506,87.83135855784599,87.90831226668699,29.51325434231384,29.51608844206843,11.46075898750352,11.461083050049199,25.37963489796892,25.37399078828021,25.93475649459966,25.87708664570691,11.507919725571414,16.91221474770753,2706.107373853765,2801.1670670027256,2798.919649853877,-0.001882072632889122,0.19705181582222803,0.2044497676904827,22.446376120788162,22.43769319017335,nominal
20940.0,349.0,5.816666666666666,0,0.0,335.13710349045215,335.13710349045215,87.33264263003281,87.17548337615625,29.493305705201312,29.477816777295466,11.363158366861155,11.396169487282071,25.379122786733205,25.446683450049655,25.92479215299191,25.980825070815136,11.329709445629335,16.75685517452261,2628.4275872613034,2714.7973271320143,2713.5097211374655,-0.0016744794436408337,0.19186198609102084,0.19472879844188556,22.444610505780595,22.393125615784545,nominal
21000.0,350.0,5.833333333333333,0,0.0,332.6794919243112,332.6794919243112,86.8375838622883,86.78566105601914,29.473503354491534,29.502597489113285,11.287409166227041,11.313637496594612,25.378156211529028,25.279965226933946,25.914661764960403,25.829109119669546,11.1924484548661,16.633974596215563,2566.9872981077806,2640.8923126198974,2641.4358233839644,-0.0013662429328624034,0.1841560733215601,0.19278673519490763,22.44276048152653,22.289515268369012,nominal
21060.0,351.0,5.85,0,0.0,330.97886967409704,330.97886967409704,86.34505578241614,86.40072237033024,29.453802231296645,29.41252093134945,11.237220480906528,11.218190551100761,25.37689397402959,25.340451132223166,25.90444235780813,25.86239152346444,11.10200993092041,16.548943483704853,2524.471741852425,2582.682027236161,2580.013047537865,-0.0009708345151576903,0.17427086287894225,0.1743068981808241,22.440835052198523,22.398014606868077,nominal
21120.0,352.0,5.866666666666666,0,0.0,330.1095620926346,330.1095620926346,85.85382131501638,85.56132983804555,29.434152852600654,29.457548940976338,11.215188143709995,11.237774308724461,25.375507395545096,25.45982482654736,25.894217775154928,25.74014432552852,11.062435607905059,16.50547810463173,2502.739052315864,2542.710539776012,2544.2051305389327,-0.0005055354357605887,0.16263838589401472,0.16601828017304934,22.438847080817244,22.356350915342077,nominal
21180.0,353.0,5.883333333333334,0,0.0,330.1095620926345,330.1095620926345,85.36258684761663,85.36442149725305,29.414503473904666,29.411015474545355,11.222680076360769,11.277944596117816,25.374173963997517,25.566623567698773,25.88407498916295,25.71763934982993,11.075883847707596,16.505478104631727,2502.7390523158633,2522.724796045938,2535.194431074578,9.318502806628603e-06,0.15023296257016572,0.1456568339643991,22.436814009848923,22.515267873395118,nominal
21240.0,354.0,5.9,0,0.0,330.9788696740969,330.9788696740969,84.87005876774447,85.06415836391722,29.394802350709778,29.364931643904523,11.259775307388825,11.274573341203999,25.373070930872966,25.36231755644636,25.874100276217057,25.929533276680296,11.142603197830649,16.548943483704846,2524.4717418524237,2523.5982689491807,2524.751630461084,0.0005512257128852607,0.1637806428221315,0.16976234024898273,22.434826543266624,22.44085850671831,nominal
21300.0,355.0,5.916666666666667,0,0.0,332.67949192431126,332.67949192431126,84.37499999999994,84.34142518611468,29.374999999999996,29.407881926991713,11.325259299551023,11.342671178496781,25.37236890480828,25.44555024424037,25.86437542319975,25.79791675597389,11.260919856165353,16.633974596215563,2566.987298107782,2545.292783528482,2540.0664696214894,0.0010965022490355756,0.1774125562258894,0.17457394550962588,22.432905211045345,22.383239500190896,nominal
21360.0,356.0,5.933333333333334,0,0.0,335.13710349045203,335.13710349045203,83.87628407218678,84.03352392591736,29.355051362887473,29.384330884396295,11.416675765526124,11.412021856840152,25.372225487522137,25.515317389404572,25.854974130163196,25.99182106953971,11.427238842812121,16.756855174522602,2628.4275872613002,2586.860185394891,2588.0771799768936,0.0016213169101006036,0.1905329227525151,0.1864234638947999,22.431068223776332,22.557098355731174,nominal
21420.0,357.0,5.95,0,0.0,338.2442949541504,338.2442949541504,83.37294434755262,83.36074087734694,29.334917773902106,29.338702729795035,11.530432693255081,11.520244542486884,25.37277903542199,25.28380000279227,25.845958766617304,25.699094823585774,11.63607024749485,16.91221474770752,2706.1073738537607,2646.483779624326,2649.648121242112,0.0021027327770517935,0.20256831942629483,0.19865131415681173,22.42933065301511,22.674093151334855,nominal
21480.0,358.0,5.966666666666667,0,0.0,341.8652671384839,341.8652671384839,82.86421627145369,82.6470015549312,29.31456865085815,29.276847176608708,11.661957957156439,11.677262118624842,25.374142698114653,25.527074046011382,25.837377623198215,25.843836588892536,11.88010107155875,17.093263356924194,2796.6316784620976,2721.5577290432116,2724.418941144148,0.002519709666413688,0.21299274166034218,0.20377500457304865,22.42770373965513,22.37350281599979,nominal
21540.0,359.0,5.983333333333333,0,0.0,345.8417661836447,345.8417661836447,82.34957078606136,82.13484764023384,29.293982831442456,29.23713145594402,11.805897756328248,11.809407163348965,25.376398967748067,25.152116205587024,25.829262778830994,25.69704318222225,12.15033774663011,17.292088309182237,2896.0441545911185,2808.8009418171646,2806.1149728470973,0.0028540236872440384,0.22135059218110095,0.21719416300134556,22.42619436560689,22.457907045783454,nominal
21600.0,360.0,6.0,1,600.0,349.99999999999994,-250.00000000000006,82.72159459558517,82.78271063396566,29.308863783823405,29.33567774620147,-8.529842775344429,-8.507271263363048,25.378876098680802,25.49295737761694,25.837628676600346,25.83743683659944,6.820657421767644,17.499999999999996,2999.9999999999986,2904.4004709085825,2905.917805412666,0.0030910637126159235,0.22727659281539808,0.22983416132499404,22.42480471764112,22.436137253432403,nominal
21660.0,361.0,6.016666666666667,1,601.2556165273943,354.15823381635516,-247.09738271103913,83.08929903414327,83.00986017215985,29.32357196136573,29.313598685335535,-8.42657855723013,-8.45110530918003,25.38087143573703,25.423033118728014,25.846343470569177,25.83694195316066,6.680578094493649,17.70791169081776,3103.9558454088788,3004.1781581587306,3000.862289405547,0.0032204699559763225,0.23051174889940806,0.2272005248027851,22.42353216357456,22.32670026535194,nominal
21720.0,362.0,6.033333333333333,1,602.5051158172813,358.134732861516,-244.3703829557653,83.45294543735125,83.64871370559868,29.33811781749405,29.340476347580005,-8.32944991481524,-8.355333915402438,25.382420803358187,25.463275578318388,25.855386196090777,25.799341315111338,6.550378870673249,17.9067366430758,3203.3683215378996,3103.7732398483154,3096.740736713254,0.003236586743530369,0.2309146685882592,0.23602078003435487,22.422369350466298,22.379401591301008,nominal
21780.0,363.0,6.05,1,603.7424104347197,361.7557050458495,-241.98670538887018,83.81304470132278,83.73126488328103,29.35252178805291,29.353757188663387,-8.244153846003236,-8.209876169319532,25.38358389790779,25.385587626994422,25.864718677026634,25.74480696441211,6.437285810925596,18.087785252292473,3293.8926261462366,3198.8329329972757,3201.5523180178366,0.0031387096943250254,0.22846774235812561,0.226042793736817,22.421304522823313,22.57233844054567,nominal
21840.0,364.0,6.066666666666666,1,604.961472404706,364.8628965095479,-240.0985758951581,84.1703342487858,84.17011030438623,29.366813369951434,29.299762305014475,-8.175847098917126,-8.165126149752457,25.38444092139631,25.57890070062233,25.874287217261376,26.031879246115913,6.3475580627897275,18.243144825477398,3371.5724127386975,3285.202672867987,3294.35744431177,0.002931116505076744,0.2232779126269186,0.21817911170001128,22.42032204683612,22.493294238514263,nominal
21900.0,365.0,6.083333333333333,1,606.1563625798619,367.3205080756887,-238.83585450417326,84.52574474655987,84.38134583861252,29.381029789862396,29.387758471844904,-8.128913663420366,-8.167102236282558,25.385088739160555,25.320643162672283,25.884024970330852,25.81640030059449,6.286338987787387,18.366025403784434,3433.0127018922167,3359.107687380102,3363.600463780815,0.002622879994298264,0.2155719998574566,0.21957559546580488,22.41940311531089,22.441548693657353,nominal
21960.0,366.0,6.1,1,607.3212595753644,369.021130325903,-238.30012924946135,84.88035803413348,84.6102737505224,29.395214321365337,29.385865138346844,-8.106766177794375,-8.129149672282656,25.385636782155306,25.472604357824753,25.893854883600795,26.011673368882512,6.257572628914466,18.45105651629515,3475.5282581475753,3417.3179727638385,3422.599900693993,0.0022274715765936218,0.20568678941484053,0.20191069231775544,22.418526598135966,22.199363948352808,nominal
22020.0,367.0,6.116666666666666,1,608.4504881301461,369.8904379073655,-238.56005022278066,85.23535810886976,84.88196572924375,29.409414324354792,29.45206313369726,-8.111689936824826,-8.12372758500442,25.386202831764024,25.311130369937512,25.903693088322726,26.067959117666348,6.263961090494812,18.494521895368276,3497.260947684137,3457.2894602239876,3463.6152599514294,0.0017621724971965342,0.19405431242991333,0.19417655603951225,22.417669995581598,22.39419774829648,nominal
22080.0,368.0,6.133333333333334,1,609.5385467561977,369.8904379073655,-239.64810884883218,85.59197731846623,85.56555707590361,29.42367909273865,29.430493976690272,-8.1447363565073,-8.096734938067712,25.386908742857976,25.429155485281697,25.91345258740688,25.986055490710793,6.306938425360945,18.494521895368276,3497.260947684136,3477.2752039540624,3483.1215544994134,0.0012473185586292816,0.18118296396573202,0.17533458396060994,22.416810447015312,22.477199398413234,nominal
22140.0,369.0,6.15,1,610.5801345412646,369.02113032590313,-241.55900421536143,85.95144012235815,85.89252637142583,29.438057604894325,29.362574749021142,-8.205670613783981,-8.269515700043556,25.387876098460005,25.286064337308137,25.923047079740215,25.976169402599474,6.386642417753438,18.451056516295157,3475.5282581475776,3476.40173105082,3476.9707288775217,0.0007054113485506708,0.16763528371376676,0.1685571172496451,22.415925745966202,22.572001224581136,nominal
22200.0,370.0,6.166666666666667,1,611.5701769743577,367.32050807568885,-244.2496688986688,86.3149068915526,86.06108896858063,29.452596275662103,29.45177327503659,-8.292975825037958,-8.283842759353544,25.389221761345155,25.31559444969132,25.93239475390986,25.935227428418155,6.50187584277312,18.366025403784445,3433.012701892221,3454.7072164715205,3446.707469801099,0.00016013481240037,0.15400337031000924,0.16105290139638437,22.414995313827955,22.36046614962552,nominal
22260.0,371.0,6.183333333333334,1,612.503850668262,364.86289650954797,-247.640954158714,86.68342021619354,87.08970024914925,29.46733680864774,29.466362578930216,-8.40391365418673,-8.373072047224754,25.391053301365623,25.385723014466507,25.941421885529536,25.938347502303483,6.650061176562093,18.243144825477398,3371.5724127386984,3413.139814605109,3410.219667938999,-0.0003646798486647213,0.15911699621661804,0.15971261586344943,22.414050320290304,22.439490215843428,nominal
22320.0,372.0,6.2,1,613.376606858593,361.75570504584954,-251.6209018127435,87.05785608198632,86.90100438020328,29.482314243279454,29.478562910803657,-8.534638757881801,-8.552941723863514,25.39346433055144,25.623430737512923,25.950066080949885,25.941093003958724,6.827204698203056,18.087785252292477,3293.892626146238,3353.5162203756736,3361.2423811341564,-0.0008460957156159045,0.1711523928903976,0.17017428123635917,22.413091375940937,22.43383438726373,nominal
22380.0,373.0,6.216666666666667,1,614.184193564921,358.13473286151606,-256.0494607034049,87.4388820651759,87.17460925084686,29.497555282607035,29.484143104851,-8.680362092731873,-8.674046052608196,25.396529860851047,25.555130243947033,25.958279025588435,25.980477303356064,7.027894884874917,17.906736643075803,3203.368321537901,3278.442270956787,3285.360872762752,-0.001263072604977778,0.18157681512444446,0.18478046067545906,22.412098413275864,22.54229052043304,nominal
22440.0,374.0,6.233333333333333,1,614.9226763059906,354.1582338163555,-260.76444248963514,87.82692439030929,87.81511594684828,29.51307697561237,29.584783656931926,-8.83555593695342,-8.850117823040843,25.400301894676616,25.323655711256848,25.966028616765364,25.84502333179646,7.245363897202625,17.707911690817777,3103.955845408887,3191.1990581828372,3202.8541815406275,-0.0015973866258080292,0.18993466564520073,0.19403190350829022,22.411053308421362,22.384323649750936,nominal
22500.0,375.0,6.25,1,615.58845726812,350.0,-265.58845726812,88.22214530886305,88.47194984823774,29.52888581235452,29.549516577908054,-8.994191618195126,-8.935207794053857,25.40480554540584,25.250022262131846,25.97330038783124,25.946764376999816,7.471638629184916,17.5,2999.9999999999995,3095.599529091419,3093.2869221717046,-0.001834426651180055,0.19586066627950138,0.18599225289745838,22.409940638002986,22.49476681438536,nominal
22560.0,376.0,6.266666666666667,1,616.178292833385,345.8417661836448,-270.33652664974016,88.62443180685374,88.57035249569306,29.54497727227415,29.567166208423746,-9.149999479046196,-9.079206321016308,25.41003604292448,25.37471167374172,25.980098161346955,25.93798286308124,7.697799237323652,17.29208830918224,2896.0441545911194,2995.8218418412694,2996.4151626898893,-0.0019638328945404413,0.19909582236351103,0.2040320591284281,22.40874832513112,22.36341128310631,nominal
22620.0,377.0,6.283333333333333,1,616.6893093822022,341.86526713848394,-274.8240422437182,89.0333961554307,88.90720383600427,29.561335846217226,29.593051524324466,-9.29673962209951,-9.285380442384369,25.415956991360567,25.211484165060085,25.986443902770027,25.863904722823115,7.914349408089196,17.093263356924197,2796.6316784620985,2896.226760151684,2903.7329394708204,-0.0019799496820944733,0.19949874205236182,0.20150838346775587,22.407468150527098,22.34649247604412,nominal
22680.0,378.0,6.3,1,617.1190172933127,338.2442949541507,-278.874722339162,89.44838830176873,89.41430637032174,29.57793553207075,29.5783326322548,-9.428471504942726,-9.40639950413432,25.422500202724276,25.2866738632384,25.992376781043284,25.90828186717624,8.111685993561355,16.912214747707534,2706.1073738537675,2801.1670670027256,2802.5318457770427,-0.0018820726328890442,0.19705181582222608,0.19655264291974883,22.40609610874151,22.451844843352447,nominal
22740.0,379.0,6.316666666666666,1,617.465323072968,335.13710349045226,-282.3282195825157,89.86851958090938,89.62261810143745,29.594740783236375,29.605454643524514,-9.539810524119796,-9.507063015538472,25.42956733079756,25.47824918551249,25.99795147714398,26.01186265112014,8.280638786888545,16.756855174522613,2628.4275872613057,2714.7973271320157,2714.317909119186,-0.0016744794436408055,0.19186198609102012,0.1876877303271626,22.404632593824296,22.398872706429113,nominal
22800.0,380.0,6.333333333333333,1,617.7265395542198,332.6794919243113,-285.0470476299085,90.29269673512056,90.54463790569663,29.61170786940482,29.608137014206818,-9.626160331144648,-9.652854450825101,25.43703338353835,25.38780867466181,26.00323581451926,26.023320844246854,8.413037017672227,16.633974596215566,2566.9872981077824,2640.8923126198983,2639.0247426339943,-0.0013662429328623964,0.18415607332155992,0.18658258973687564,22.403082403909902,22.444909904769826,nominal
22860.0,381.0,6.35,1,617.9013941166289,330.978869674097,-286.92252444253194,90.71966477744576,90.89746141352668,29.62878659109783,29.67149337526578,-9.68391073189409,-9.654034970162918,25.444752017120663,25.351328110705868,26.008307814970518,25.91795437031289,8.502250165063481,16.54894348370485,2524.471741852424,2582.6820272361615,2582.3031698538625,-0.0009708345151577257,0.17427086287894314,0.17201498609274607,22.401454560164016,22.31038842200714,nominal
22920.0,382.0,6.366666666666666,1,617.9890348863438,330.1095620926345,-287.8794727937093,91.14805685005544,91.05971849122083,29.645922274002217,29.631686885993645,-9.710592577724025,-9.730748009916862,25.452562333874084,25.420983385258584,26.013252308660018,26.131097393691853,8.543648656843914,16.505478104631727,2502.739052315863,2542.710539776012,2543.7067299822584,-0.0005055354357606101,0.16263838589401525,0.1749974312742926,22.399761942472995,22.41340259735457,nominal
22980.0,383.0,6.383333333333334,1,617.9890348863438,330.1095620926345,-287.8794727937093,91.57644892266512,91.51843576787768,29.663057956906606,29.663181943386252,-9.704982986310108,-9.697288226956802,25.46029674514139,25.5038221408585,26.0181572464,26.225828378985902,8.534935581165493,16.505478104631727,2502.7390523158633,2522.724796045938,2518.49819372105,9.318502806628603e-06,0.15023296257016572,0.1545281928610544,22.398022010042254,22.414642057851385,nominal
23040.0,384.0,6.4,1,617.9013941166289,330.9788696740969,-286.922524442532,92.00341696499031,91.68919741647619,29.680136678599613,29.703257642062457,-9.667156440334484,-9.629127733510368,25.467789341641716,25.38207170126397,26.023109875396212,26.022216488607015,8.47631309135204,16.548943483704846,2524.471741852423,2523.5982689491807,2514.9714976391424,0.0005512257128852536,0.16378064282213134,0.15748661052370966,22.396325483458504,22.480167849667886,nominal
23100.0,385.0,6.416666666666667,1,617.7265395542198,332.6794919243112,-285.0470476299086,92.4275941192015,92.33431081800002,29.69710376476806,29.663839675519917,-9.598479699831257,-9.591595888897505,25.474884155604684,25.422642912461583,26.028192945585474,25.98111077980792,8.370465003845819,16.633974596215563,2566.98729810778,2545.2927835284804,2548.989413656855,0.0010965022490355475,0.1774125562258887,0.17160388943121696,22.394692909185785,22.322263692171237,nominal
23160.0,386.0,6.433333333333334,1,617.465323072968,335.1371034904521,-282.3282195825159,92.84772539834213,92.87854139677191,29.713909015933687,29.742991309656134,-9.501550921190516,-9.46440611214582,25.481442709313182,25.41493653727702,26.033481112369834,26.127218809061798,8.222357592638108,16.756855174522606,2628.4275872613025,2586.8601853948917,2582.9394739275394,0.0016213169101006457,0.19053292275251613,0.19966396948705012,22.39314251418072,22.30244083214714,nominal
23220.0,387.0,6.45,1,617.1190172933127,338.2442949541503,-278.8747223391624,93.26271754468019,93.52841330683853,29.73050870178721,29.710814118582647,-9.380085794576338,-9.3196884009325,25.487350322260934,25.54648239514618,26.03903769296629,25.937436040025467,8.038880761089025,16.912214747707516,2706.107373853758,2646.4837796243246,2643.8725872266123,0.002102732777051758,0.20256831942629394,0.20647422545241265,22.391689386241467,22.47590093965071,nominal
23280.0,388.0,6.466666666666667,1,616.6893093822022,341.8652671384838,-274.8240422437184,93.67168189325714,93.65753877491225,29.746867275730285,29.74820702415919,-9.238755788847062,-9.216005197867739,25.492520782600955,25.505700625302037,26.044911918136407,25.91556143220257,7.828368682076408,17.09326335692419,2796.631678462094,2721.5577290432093,2717.4928589200085,0.0025197096664136523,0.2129927416603413,0.2141683413760996,22.390344782382286,22.4875833757021,nominal
23340.0,389.0,6.483333333333333,1,616.178292833385,345.8417661836449,-270.33652664974005,94.07396839124782,94.39716487608023,29.762958735649914,29.786344618273056,-9.082985634957469,-9.074366912126377,25.49689915871731,25.571780547315555,26.05113679940968,25.984461714388996,7.600050243587499,17.292088309182244,2896.0441545911217,2808.800941817166,2808.034787015875,0.002854023687244116,0.2213505921811029,0.2172299385744055,22.38911560051359,22.289216191656973,nominal
23400.0,390.0,6.5,1,615.5884572681198,350.00000000000006,-265.5884572681197,94.46918930980158,94.53589911212882,29.778767572392063,29.784332971589606,-8.918718903409124,-8.898089328873853,25.500462709599145,25.55507389268839,26.0577277050144,26.081992132146787,7.36348375024218,17.500000000000004,3000.000000000002,2904.4004709085843,2907.183554236972,0.0030910637126159448,0.2272765928153986,0.22706317733426123,22.38800404328602,22.42103535490381,nominal
23460.0,391.0,6.516666666666667,1,614.9226763059908,354.1582338163553,-260.7644424896355,94.85723163493495,94.71200275439767,29.7942892653974,29.805380443166573,-8.752161871251047,-8.732109340692467,25.50322002332037,25.43625188051315,26.06468170675592,26.069864916655206,7.128026993646451,17.707911690817763,3103.955845408882,3004.178158158733,3001.060145610586,0.0032204699559763446,0.23051174889940862,0.22787921541682804,22.387007494277125,22.297013145868952,nominal
23520.0,392.0,6.533333333333333,1,614.184193564921,358.1347328615159,-256.0494607034051,95.23825761812455,95.49141260315785,29.80953030472498,29.841500859966583,-8.589516778223768,-8.573393762596949,25.505208649442686,25.70242824463707,26.071977726388024,26.053053156731185,6.90238387867101,17.906736643075796,3203.3683215378965,3103.773239848315,3118.932051923868,0.0032365867435303055,0.23091466858825763,0.22977702151144153,22.386118616188593,22.406534084329074,nominal
23580.0,393.0,6.55,1,613.376606858593,361.75570504584937,-251.62090181274368,95.61269348391733,95.53313790112928,29.824507739356694,29.835677506158504,-8.436716005900825,-8.411647558064239,25.506491578069824,25.495099938764515,26.079577475081503,26.257249459793265,6.694254157137854,18.08778525229247,3293.892626146234,3198.8329329972744,3200.0286794204417,0.0031387096943249967,0.2284677423581249,0.22982016928867588,22.38532566905269,22.312605853491593,nominal
23640.0,394.0,6.566666666666666,1,612.503850668262,364.8628965095478,-247.64095415871418,95.98120680855826,96.06490662346833,29.83924827234233,29.83522745571805,-8.299168661974967,-8.317415853855087,25.50715294872938,25.429505507914545,26.087427144931805,26.354603482907475,6.510096038392589,18.24314482547739,3371.572412738695,3285.202672867985,3283.8852866170896,0.0029311165050767297,0.22327791262691823,0.21599298552301188,22.384613034468774,22.32875531769017,nominal
23700.0,395.0,6.583333333333333,1,611.5701769743577,367.32050807568874,-244.24966889866892,96.3446735777527,96.33436000985746,29.85378694311011,29.870186954088602,-8.181530516182598,-8.164886620530838,25.5072933487936,25.574954803971252,26.09545977857992,26.030973747916185,6.354995326978167,18.366025403784437,3433.012701892218,3359.107687380101,3360.809889597609,0.0026228799942983063,0.21557199985745765,0.21119170253690475,22.383961920536297,22.334390481895177,nominal
23760.0,396.0,6.6,1,610.5801345412644,369.02113032590313,-241.5590042153613,96.70413638164462,96.52059458674456,29.868165455265785,29.832513789627836,-8.0875072349907,-8.05558095032496,25.507024994907777,25.575886165005667,26.10359821338387,26.201264750381682,6.232621862082152,18.451056516295157,3475.5282581475785,3417.3179727638408,3417.514538093962,0.002227471576593678,0.20568678941484195,0.20957082790916767,22.383351212322182,22.242448059950778,nominal
23820.0,397.0,6.616666666666666,1,609.5385467561977,369.8904379073655,-239.64810884883218,97.0607555912411,97.23337309485018,29.882430223649642,29.887743818549794,-8.019699437268967,-8.000886149264492,25.506466999355432,25.544469329260295,26.111758471467535,26.013052956013848,6.145246325130574,18.494521895368276,3497.2609476841367,3457.2894602239885,3449.7992613470333,0.001762172497196499,0.19405431242991247,0.19049404159899766,22.382758425161416,22.42795180766325,nominal
23880.0,398.0,6.633333333333334,1,608.450488130146,369.8904379073655,-238.56005022278055,97.41575566597737,97.55377394901245,29.896630226639097,29.855591958317643,-7.979496298222064,-8.00892927924611,25.505740827005525,25.433417258411442,26.11985344748653,26.08412294145985,6.09378889386717,18.494521895368276,3497.2609476841367,3477.2752039540624,3470.464949799799,0.0012473185586292816,0.18118296396573202,0.17407270513503137,22.38216071337328,22.316413889660677,nominal
23940.0,399.0,6.65,1,607.3212595753644,369.0211303259031,-238.3001292494613,97.77036895355099,97.78761972079599,29.91081475814204,29.875396927949435,-7.967022335444523,-7.970496440743676,25.50496596734842,25.6108212489626,26.127796732939228,25.997618759197877,6.077875591477752,18.451056516295154,3475.5282581475767,3476.4017310508193,3475.3695022587667,0.0007054113485506565,0.1676352837137664,0.17275906738252025,22.38153588532649,22.348074414097383,nominal
24000.0,400.0,6.666666666666667,1,606.156362579862,367.32050807568874,-238.8358545041733,98.12577945132504,98.01104551315336,29.925031178053,29.959936052482195,-7.98113970485469,-7.990325767223837,25.504255795807904,25.61470529832846,26.135506409883284,26.178402948996006,6.095887279072641,18.366025403784437,3433.012701892219,3454.7072164715196,3452.9929932069704,0.00016013481240035557,0.15400337031000888,0.15640182296299654,22.380863377143037,22.40649933825072,nominal
24060.0,401.0,6.683333333333334,1,604.961472404706,364.862896509548,-240.09857589515798,98.4830689987881,98.6872455629886,29.939322759951523,29.922872393815574,-8.019505912683067,-8.018269730679618,25.503713587722004,25.49756201976154,26.142908648255172,26.21332346241915,6.144998006684695,18.2431448254774,3371.572412738701,3413.1398146051106,3408.0139186328897,-0.00036467984866467187,0.1591169962166168,0.16420188145780606,22.380174373130522,22.417480674904155,nominal
24120.0,402.0,6.7,1,603.7424104347197,361.75570504584965,-241.98670538887,98.84316826275963,98.57978324803304,29.953726730510386,29.9899746152748,-8.078684417668343,-8.011661625244411,25.503428677374412,25.60361207432935,26.149940949573715,26.29263942629636,6.221211353622184,18.087785252292484,3293.8926261462407,3353.516220375676,3353.9430772836886,-0.0008460957156158759,0.17115239289039688,0.16284486829170433,22.379469498384854,22.23193986229145,nominal
24180.0,403.0,6.716666666666667,1,602.5051158172813,358.13473286151617,-244.37038295576514,99.20681466596761,99.25783107474116,29.968272586638705,29.950513222406805,-8.154303263536024,-8.181740551885845,25.50347281510049,25.497198146703624,26.156554895263277,26.218113424049406,6.319412937097139,17.90673664307581,3203.368321537904,3278.44227095679,3271.178483222979,-0.0012630726049777635,0.18157681512444407,0.17933242702304214,22.378728699801453,22.499518354451077,nominal
