time_s,time_min,target_speed_rpm,wheel_speed_rpm,angular_acceleration_rad_s2,inertia_torque_nm,friction_torque_nm,motor_torque_nm,motor_current_a,wheel_temperature_c
6240.0,104.0,3103.9558454088806,3191.199058182833,-0.15226813129234482,-0.002284021969385172,0.0006866353435770717,-0.0015973866258081003,0.1899346656452025,23.497908946418978
6300.0,105.0,3000.0000000000005,3095.599529091417,-0.1668526546001317,-0.0025027898190019757,0.0006683631678219903,-0.0018344266511799855,0.19586066627949963,23.48864485871562
6360.0,106.0,2896.0441545911217,2995.82184184127,-0.17414491625402395,-0.002612173743810359,0.0006483408492699745,-0.0019638328945403845,0.1990958223635096,23.479362264188413
6420.0,107.0,2796.631678462101,2896.226760151685,-0.17382620942759625,-0.0026073931414139434,0.0006274434593194917,-0.0019799496820944516,0.1994987420523613,23.47005248504146
6480.0,108.0,2706.1073738537652,2801.167067002725,-0.16591046313848495,-0.0024886569470772744,0.0006065843141881801,-0.0018820726328890943,0.19705181582222736,23.460711060747016
6540.0,109.0,2628.427587261303,2714.7973271320143,-0.15074363348349257,-0.0022611545022523886,0.0005866750586115618,-0.0016744794436408268,0.19186198609102068,23.451337933689757
6600.0,110.0,2566.98729810778,2640.8923126198974,-0.12898858369706356,-0.0019348287554559534,0.0005685858225935428,-0.0013662429328624107,0.18415607332156025,23.441937453726375
6660.0,111.0,2524.4717418524233,2582.6820272361606,-0.10159611384717379,-0.0015239417077076067,0.0005531071925498951,-0.0009708345151577116,0.17427086287894278,23.432518197106866
6720.0,112.0,2502.7390523158633,2542.710539776012,-0.06976340630992155,-0.0010464510946488232,0.0005409156588882343,-0.0005055354357605888,0.16263838589401472,23.423092602138773
6780.0,113.0,2502.7390523158633,2522.724796045938,-0.03488170315496101,-0.0005232255473244152,0.0005325440501310438,9.318502806628603e-06,0.15023296257016572,23.41367768976054
6840.0,114.0,2524.4717418524233,2523.5982689491807,0.0015244978088541454,2.286746713281218e-05,0.0005283582457524485,0.0005512257128852607,0.1637806428221315,23.404363745578905
6900.0,115.0,2566.9872981077797,2545.2927835284804,0.03786407090306909,0.0005679610635460363,0.000528541185489511,0.0010965022490355475,0.1774125562258887,23.395170884340285
6960.0,116.0,2628.427587261302,2586.860185394891,0.07254880240685063,0.0010882320361027594,0.0005330848739978792,0.0016213169101006388,0.19053292275251596,23.38611690452156
7020.0,117.0,2706.1073738537616,2646.4837796243264,0.10406280311767376,0.0015609420467651062,0.0005417907302867013,0.0021027327770518074,0.20256831942629516,23.37721646865475
